Position,Const,Created,Modified,Description,Title,Original Title,URL,Title Type,IMDb Rating,Runtime (mins),Year,Genres,Num Votes,Release Date,Directors,Your Rating,Date Rated
1327,tt0397065,2026-09-06,2026-09-06,,"La maschera di cera","House of Wax",https://www.imdb.com/title/tt0397065/,Film,5.5,113,2005,"Horror, Thriller",147709,2005-05-27,"Jaume Collet-Serra",,
1328,tt0432291,2026-09-06,2026-09-06,,"The Fog - Nebbia assassina","The Fog",https://www.imdb.com/title/tt0432291/,Film,3.7,100,2005,"Horror, Giallo",41831,2006-03-17,"Rupert Wainwright",,
1329,tt0080749,2026-09-06,2026-09-06,,"Fog","The Fog",https://www.imdb.com/title/tt0080749/,Film,6.8,89,1980,"Horror, Thriller",92837,1980-03-22,"John Carpenter",,
1330,tt0389722,2026-09-06,2026-09-06,,"30 giorni di buio","30 Days of Night",https://www.imdb.com/title/tt0389722/,Film,6.6,113,2007,"Horror, Thriller",203161,2008-02-08,"David Slade",,
1331,tt8781414,2026-09-06,2026-09-06,,"Freaks","Freaks",https://www.imdb.com/title/tt8781414/,Film,6.7,105,2018,"Drammatico, Fantastico, Giallo, Fantascienza, Thriller",45252,2019-09-13,"Zach Lipovsky, Adam B. Stein",,
1332,tt6499752,2026-09-06,2026-09-06,,"Upgrade","Upgrade",https://www.imdb.com/title/tt6499752/,Film,7.5,100,2018,"Azione, Fantascienza, Thriller",238187,2018-11-22,"Leigh Whannell",,
1333,tt8228288,2026-09-06,2026-09-06,,"Il buco","El hoyo",https://www.imdb.com/title/tt8228288/,Film,7.0,94,2019,"Horror, Giallo, Fantascienza, Thriller",330058,2019-11-08,"Galder Gaztelu-Urrutia",,
1334,tt0303816,2026-09-06,2026-09-06,,"Cabin Fever","Cabin Fever",https://www.imdb.com/title/tt0303816/,Film,5.6,93,2002,"Horror",89662,2003-09-05,"Eli Roth",,
1335,tt0099740,2026-09-06,2026-09-06,,"Hardware - Metallo letale","Hardware",https://www.imdb.com/title/tt0099740/,Film,6.0,94,1990,"Horror, Fantascienza, Thriller",16923,1991-08-23,"Richard Stanley",,
1336,tt1351685,2026-09-06,2026-09-06,,"Il cacciatore di giganti","Jack the Giant Slayer",https://www.imdb.com/title/tt1351685/,Film,6.3,114,2013,"Azione, Avventura, Fantastico",156782,2013-03-28,"Bryan Singer",,
1337,tt0120647,2026-09-06,2026-09-06,,"Deep Impact","Deep Impact",https://www.imdb.com/title/tt0120647/,Film,6.3,120,1998,"Azione, Drammatico, Fantascienza, Thriller",207623,1998-05-14,"Mimi Leder",,
1338,tt5814534,2026-09-06,2026-09-06,,"Spie sotto copertura","Spies in Disguise",https://www.imdb.com/title/tt5814534/,Film,6.8,102,2019,"Animazione, Azione, Avventura, Commedia, Drammatico, Per famiglie, Fantascienza, Thriller",63865,2019-12-25,"Nick Bruno, Troy Quane",,
1339,tt0113277,2026-09-06,2026-09-06,,"Heat - La sfida","Heat",https://www.imdb.com/title/tt0113277/,Film,8.3,170,1995,"Azione, Poliziesco, Drammatico",818354,1996-02-09,"Michael Mann",,
1340,tt0133751,2026-09-06,2026-09-06,,"The Faculty","The Faculty",https://www.imdb.com/title/tt0133751/,Film,6.6,104,1998,"Horror, Giallo, Fantascienza",149529,2001-03-23,"Robert Rodriguez",,
1341,tt0118956,2026-09-06,2026-09-06,,"Deep Rising - Presenze dal profondo","Deep Rising",https://www.imdb.com/title/tt0118956/,Film,6.1,106,1998,"Azione, Avventura, Horror, Fantascienza",45559,1998-05-15,"Stephen Sommers",,
1342,tt0120458,2026-09-06,2026-09-06,,"Virus","Virus",https://www.imdb.com/title/tt0120458/,Film,5.1,99,1999,"Azione, Horror, Fantascienza, Thriller",32406,1999-05-14,"John Bruno",,
1343,tt6079516,2026-09-06,2026-09-06,,"I See You","I See You",https://www.imdb.com/title/tt6079516/,Film,6.8,98,2019,"Horror, Giallo, Thriller",77649,2025-10-01,"Adam Randall",,
1344,tt0120794,2026-09-06,2026-09-06,,"Il principe d'Egitto","The Prince of Egypt",https://www.imdb.com/title/tt0120794/,Film,7.3,99,1998,"Animazione, Avventura, Drammatico, Per famiglie, Fantastico, Musical",164518,1998-12-18,"Brenda Chapman, Steve Hickner, Simon Wells",,
1345,tt2709768,2026-09-06,2026-09-06,,"Pets - Vita da animali","The Secret Life of Pets",https://www.imdb.com/title/tt2709768/,Film,6.5,86,2016,"Animazione, Avventura, Commedia, Per famiglie",239093,2016-10-06,"Chris Renaud",,
1346,tt5113040,2026-09-06,2026-09-06,,"Pets 2 - Vita da animali","The Secret Life of Pets 2",https://www.imdb.com/title/tt5113040/,Film,6.4,86,2019,"Animazione, Avventura, Commedia, Per famiglie",80002,2019-06-06,"Chris Renaud, Jonathan del Val",,
1347,tt15311622,2026-09-06,2026-09-06,,"The Story of the Faithful Wookiee","The Story of the Faithful Wookiee",https://www.imdb.com/title/tt15311622/,Corto,6.0,9,1978,"Animazione, Cortometraggio, Fantascienza",816,1978-11-17,"David Acomba",,
1348,tt0089110,2026-09-06,2026-09-06,,"Il ritorno degli Ewok","Ewoks: The Battle for Endor",https://www.imdb.com/title/tt0089110/,Film per la TV,5.4,94,1985,"Avventura, Per famiglie, Fantastico, Fantascienza",11826,1985-11-24,"Jim Wheat, Ken Wheat",,
1349,tt0087225,2026-09-06,2026-09-06,,"L'avventura degli Ewok","Caravan of Courage: An Ewok Adventure",https://www.imdb.com/title/tt0087225/,Film per la TV,5.3,96,1984,"Avventura, Per famiglie, Fantastico, Fantascienza",13690,1984-11-25,"John Korty",,
1350,tt0085811,2026-09-06,2026-09-06,,"Krull","Krull",https://www.imdb.com/title/tt0085811/,Film,6.1,116,1983,"Azione, Avventura, Fantastico, Fantascienza",39836,1983-07-29,"Peter Yates",,
1351,tt0120913,2026-09-06,2026-09-06,,"Titan A.E.","Titan A.E.",https://www.imdb.com/title/tt0120913/,Film,6.6,94,2000,"Animazione, Azione, Avventura, Per famiglie, Fantascienza",67217,2000-09-29,"Don Bluth, Gary Goldman",,
1352,tt0451079,2026-09-06,2026-09-06,,"Ortone e il mondo dei Chi","Horton Hears a Who!",https://www.imdb.com/title/tt0451079/,Film,6.8,86,2008,"Animazione, Avventura, Commedia, Drammatico, Per famiglie, Fantastico, Musica",160027,2008-04-18,"Jimmy Hayward, Steve Martino",,
1353,tt2262227,2026-09-06,2026-09-06,,"Il libro della vita","The Book of Life",https://www.imdb.com/title/tt2262227/,Film,7.2,95,2014,"Animazione, Avventura, Commedia, Per famiglie, Fantastico, Musical, Sentimentale",85667,2015-05-28,"Jorge R. Gutiérrez",,
1354,tt4520988,2026-09-06,2026-09-06,,"Frozen II - Il segreto di Arendelle","Frozen II",https://www.imdb.com/title/tt4520988/,Film,6.8,103,2019,"Animazione, Avventura, Commedia, Drammatico, Per famiglie, Fantastico, Musical",223625,2019-11-27,"Chris Buck, Jennifer Lee",,
1355,tt2294629,2026-09-06,2026-09-06,,"Frozen - Il regno di ghiaccio","Frozen",https://www.imdb.com/title/tt2294629/,Film,7.4,102,2013,"Animazione, Avventura, Commedia, Per famiglie, Fantastico, Musical",721553,2013-12-19,"Chris Buck, Jennifer Lee",,
1356,tt0118617,2026-09-06,2026-09-06,,"Anastasia","Anastasia",https://www.imdb.com/title/tt0118617/,Film,7.2,94,1997,"Animazione, Avventura, Drammatico, Per famiglie, Fantastico, Musical, Giallo, Sentimentale",148553,1998-03-23,"Don Bluth, Gary Goldman",,
1357,tt1067106,2026-09-06,2026-09-06,,"A Christmas Carol","A Christmas Carol",https://www.imdb.com/title/tt1067106/,Film,6.8,96,2009,"Animazione, Avventura, Commedia, Drammatico, Per famiglie, Fantastico",142270,2009-12-03,"Robert Zemeckis",,
1358,tt0046183,2026-09-06,2026-09-06,,"Le avventure di Peter Pan","Peter Pan",https://www.imdb.com/title/tt0046183/,Film,7.2,77,1953,"Animazione, Avventura, Per famiglie, Fantastico, Musical",167676,1953-12-16,"Clyde Geronimi, Wilfred Jackson, Hamilton Luske, Jack Kinney",,
1359,tt0316396,2026-09-06,2026-09-06,,"Peter Pan","Peter Pan",https://www.imdb.com/title/tt0316396/,Film,6.8,113,2003,"Avventura, Per famiglie, Fantastico, Sentimentale",85755,2004-04-02,"P.J. Hogan",,
1360,tt0102057,2026-09-06,2026-09-06,,"Hook - Capitan Uncino","Hook",https://www.imdb.com/title/tt0102057/,Film,6.8,142,1991,"Avventura, Commedia, Per famiglie, Fantastico",294702,1992-03-27,"Steven Spielberg",,
1361,tt0082406,2026-09-06,2026-09-06,,"Red e Toby nemiciamici","The Fox and the Hound",https://www.imdb.com/title/tt0082406/,Film,7.2,83,1981,"Animazione, Avventura, Drammatico, Per famiglie",111715,1981-11-19,"Ted Berman, Richard Rich, Art Stevens, David Hand, Wolfgang Reitherman",,
1362,tt0467197,2026-09-06,2026-09-06,,"Max Payne","Max Payne",https://www.imdb.com/title/tt0467197/,Film,5.3,100,2008,"Azione, Poliziesco, Drammatico, Giallo, Thriller",134925,2008-11-28,"John Moore",,
1363,tt0395699,2026-09-06,2026-09-06,,"Missione tata","The Pacifier",https://www.imdb.com/title/tt0395699/,Film,5.6,95,2005,"Azione, Commedia, Drammatico, Per famiglie",108060,2005-04-22,"Adam Shankman",,
1364,tt0093779,2026-09-06,2026-09-06,,"La storia fantastica","The Princess Bride",https://www.imdb.com/title/tt0093779/,Film,8.0,98,1987,"Avventura, Commedia, Per famiglie, Fantastico, Sentimentale",491022,1988-03-31,"Rob Reiner",,
1365,tt7715070,2026-09-06,2026-09-06,,"Horrible Histories: The Movie - Rotten Romans","Horrible Histories: The Movie - Rotten Romans",https://www.imdb.com/title/tt7715070/,Film,5.4,88,2019,"Commedia, Per famiglie, Storico, Musical",3897,2019-07-26,"Dominic Brigstocke",,
1366,tt6097798,2026-09-06,2026-09-06,,"Radius","Radius",https://www.imdb.com/title/tt6097798/,Film,6.2,93,2017,"Drammatico, Horror, Giallo, Fantascienza, Thriller",22722,2017-10-20,"Caroline Labrèche, Steeve Léonard",,
1367,tt0093872,2026-09-06,2026-09-06,,"I robot conquistano il mondo","Robot Holocaust",https://www.imdb.com/title/tt0093872/,Film,2.4,79,1987,"Avventura, Drammatico, Fantastico, Fantascienza",2379,1987-02-26,"Tim Kincaid",,
1368,tt0120877,2026-09-06,2026-09-06,,"Vampires","Vampires",https://www.imdb.com/title/tt0120877/,Film,6.1,108,1998,"Azione, Horror, Thriller",69107,1998-10-02,"John Carpenter",,
1369,tt1733578,2026-09-06,2026-09-06,,"The zombie diaries","World of the Dead: The Zombie Diaries",https://www.imdb.com/title/tt1733578/,Film,3.8,88,2011,"Azione, Horror, Fantascienza",2588,2011-06-24,"Michael G. Bartlett, Kevin Gates",,
1370,tt0470124,2026-09-06,2026-09-06,,"Garuda","Paksa wayu",https://www.imdb.com/title/tt0470124/,Film,4.2,115,2004,"Azione, Fantastico",449,2004-04-01,"Monthon Arayangkoon",,
1371,tt1525366,2026-09-06,2026-09-06,,"Grabbers - Hangover finale","Grabbers",https://www.imdb.com/title/tt1525366/,Film,6.3,94,2012,"Azione, Avventura, Commedia, Horror, Fantascienza, Thriller",20881,2012-08-10,"Jon Wright",,
1372,tt1185266,2026-09-06,2026-09-06,,"Horror Movie","Stan Helsing",https://www.imdb.com/title/tt1185266/,Film,3.6,90,2009,"Commedia, Fantastico, Horror",16077,2011-08-17,"Bo Zenga",,
1373,tt4261326,2026-09-06,2026-09-06,,"2307 - Winter's Dream","2307: Winter's Dream",https://www.imdb.com/title/tt4261326/,Film,3.7,101,2016,"Fantascienza",1779,2017-06-01,"Joey Curtis",,
1374,tt0409904,2026-09-06,2026-09-06,,"I guardiani del giorno","Dnevnoy dozor",https://www.imdb.com/title/tt0409904/,Film,6.4,132,2006,"Azione, Fantastico, Horror, Thriller",36561,2007-11-09,"Timur Bekmambetov",,
1375,tt0468492,2026-09-06,2026-09-06,,"The Host","Goemool",https://www.imdb.com/title/tt0468492/,Film,7.1,120,2006,"Drammatico, Horror, Fantascienza",144573,2013-06-13,"Bong Joon Ho",,
1376,tt2645670,2026-09-06,2026-09-06,,"Independence Daysaster - La nuova minaccia","Independence Daysaster",https://www.imdb.com/title/tt2645670/,Film per la TV,3.5,91,2013,"Azione, Avventura, Fantascienza, Thriller",1558,2018-07-05,"W.D. Hogan",,
1377,tt5813366,2026-09-06,2026-09-06,,"Bleeding Steel - Eroe di acciaio","Ji qi zhi xue",https://www.imdb.com/title/tt5813366/,Film,5.2,109,2017,"Azione, Fantascienza, Thriller",12203,2017-12-22,"Leo Zhang",,
1378,tt0091225,2026-09-06,2026-09-06,,"Howard e il destino del mondo","Howard the Duck",https://www.imdb.com/title/tt0091225/,Film,4.8,110,1986,"Azione, Avventura, Commedia, Sentimentale, Fantascienza",55306,1986-12-23,"Willard Huyck",,
1379,tt0085672,2026-09-06,2026-09-06,,"Ercole","Hercules",https://www.imdb.com/title/tt0085672/,Film,4.2,98,1983,"Avventura, Fantastico, Storico",4950,1983-08-12,"Luigi Cozzi",,
1380,tt0089271,2026-09-06,2026-09-06,,"Le avventure dell'incredibile Ercole","Le avventure dell'incredibile Ercole",https://www.imdb.com/title/tt0089271/,Film,4.0,88,1985,"Avventura, Fantastico",1857,1985-05-02,"Luigi Cozzi",,
1381,tt0085356,2026-09-06,2026-09-06,,"Conquest","Conquest",https://www.imdb.com/title/tt0085356/,Film,5.2,88,1983,"Azione, Avventura, Fantastico, Horror",3387,1983-06-02,"Lucio Fulci",,
1382,tt0092615,2026-09-06,2026-09-06,,"I barbari","The Barbarians",https://www.imdb.com/title/tt0092615/,Film,5.1,87,1987,"Azione, Avventura, Fantastico",6131,1987-04-24,"Ruggero Deodato",,
1383,tt0104684,2026-09-06,2026-09-06,,"Hard Boiled","Lat sau san taam",https://www.imdb.com/title/tt0104684/,Film,7.7,128,1992,"Azione, Poliziesco, Thriller",60718,1992-04-16,"John Woo",,
1384,tt0411951,2026-09-06,2026-09-06,,"Tekken","Tekken",https://www.imdb.com/title/tt0411951/,Film,4.8,91,2010,"Azione, Poliziesco, Drammatico, Fantascienza, Thriller",29942,2011-08-05,"Dwight H. Little",,
1385,tt0295701,2026-09-06,2026-09-06,,"xXx","xXx",https://www.imdb.com/title/tt0295701/,Film,5.9,124,2002,"Azione, Avventura, Drammatico, Thriller",195099,2002-10-31,"Rob Cohen",,
1386,tt0329774,2026-09-06,2026-09-06,,"xXx 2: The Next Level","xXx: State of the Union",https://www.imdb.com/title/tt0329774/,Film,4.5,101,2005,"Azione, Avventura, Poliziesco, Thriller",77237,2005-04-29,"Lee Tamahori",,
1387,tt1293847,2026-09-06,2026-09-06,,"xXx - Il ritorno di Xander Cage","xXx: Return of Xander Cage",https://www.imdb.com/title/tt1293847/,Film,5.2,107,2017,"Azione, Avventura, Thriller",102601,2017-01-19,"D.J. Caruso",,
1388,tt0829150,2026-09-06,2026-09-06,,"Dracula Untold","Dracula Untold",https://www.imdb.com/title/tt0829150/,Film,6.3,92,2014,"Azione, Drammatico, Fantastico, Horror",224586,2014-10-30,"Gary Shore",,
1389,tt0375568,2026-09-06,2026-09-06,,"Astro Boy","Astro Boy",https://www.imdb.com/title/tt0375568/,Film,6.3,94,2009,"Animazione, Azione, Avventura, Commedia, Drammatico, Per famiglie, Fantastico, Fantascienza",43484,2009-12-18,"David Bowers",,
1390,tt1726888,2026-09-06,2026-09-06,,"Infanzia clandestina","Infancia clandestina",https://www.imdb.com/title/tt1726888/,Film,7.0,112,2011,"Drammatico",2809,2013-08-29,"Benjamín Ávila",,
1391,tt1129442,2026-09-06,2026-09-06,,"Transporter 3","Transporter 3",https://www.imdb.com/title/tt1129442/,Film,6.1,104,2008,"Azione, Thriller",187106,2008-11-26,"Olivier Megaton",,
1392,tt2094766,2026-09-06,2026-09-06,,"Assassin's Creed","Assassin's Creed",https://www.imdb.com/title/tt2094766/,Film,5.6,115,2016,"Azione, Avventura, Fantascienza",221055,2017-01-04,"Justin Kurzel",,
1393,tt2076822,2026-09-06,2026-09-06,,"Chaos Walking","Chaos Walking",https://www.imdb.com/title/tt2076822/,Film,5.7,109,2021,"Azione, Avventura, Drammatico, Fantastico, Fantascienza, Western",65161,2021-03-05,"Doug Liman",,
1394,tt9777666,2026-09-06,2026-09-06,,"La guerra di domani","The Tomorrow War",https://www.imdb.com/title/tt9777666/,Film,6.6,138,2021,"Azione, Avventura, Drammatico, Fantascienza, Thriller",257687,2021-07-02,"Chris McKay",,
1395,tt6819382,2026-09-06,2026-09-06,,"Scrambled","Scrambled",https://www.imdb.com/title/tt6819382/,Corto,6.7,7,2017,"Animazione, Cortometraggio, Commedia",282,2017-05,"Bastiaan Schravendeel",,
1396,tt3043542,2026-09-06,2026-09-06,,"Mr. Hublot","Mr. Hublot",https://www.imdb.com/title/tt3043542/,Corto,7.2,11,2013,"Animazione, Cortometraggio, Commedia, Per famiglie, Fantastico",5570,2014-02-26,"Laurent Witz, Alexandre Espigares",,
1397,tt6363190,2026-09-06,2026-09-06,,"The Invisible Word","The Invisible Word",https://www.imdb.com/title/tt6363190/,Film,7.8,52,2017,"Documentario",22,2017-01-17,"Alberto Boldini",,
1398,tt12982126,2026-09-06,2026-09-06,,"I Am Fatou","I Am Fatou",https://www.imdb.com/title/tt12982126/,Corto,,18,2020,"Cortometraggio, Drammatico",0,2020-08-10,"Amir Ra",,
1399,tt0097100,2026-09-06,2026-09-06,,"Communion","Communion",https://www.imdb.com/title/tt0097100/,Film,5.5,109,1989,"Biografico, Drammatico, Horror, Fantascienza, Thriller",8976,1989-11-10,"Philippe Mora",,
1400,tt2788710,2026-09-06,2026-09-06,,"The Interview","The Interview",https://www.imdb.com/title/tt2788710/,Film,6.5,112,2014,"Azione, Avventura, Commedia",379729,2014-12-24,"Evan Goldberg, Seth Rogen",,
1401,tt0432348,2026-09-06,2026-09-06,,"Saw II - La soluzione dell'enigma","Saw II",https://www.imdb.com/title/tt0432348/,Film,6.6,93,2005,"Horror, Giallo",300073,2006-01-05,"Darren Lynn Bousman",,
1402,tt0433362,2026-09-06,2026-09-06,,"Daybreakers - L'ultimo vampiro","Daybreakers",https://www.imdb.com/title/tt0433362/,Film,6.4,98,2009,"Azione, Horror, Fantascienza, Thriller",142094,2010-03-19,"Michael Spierig, Peter Spierig",,
1403,tt8004664,2026-09-06,2026-09-06,,"Come Play - Gioca con me","Come Play",https://www.imdb.com/title/tt8004664/,Film,5.8,96,2020,"Drammatico, Horror, Giallo, Thriller",20545,2020-11-19,"Jacob Chase",,
1404,tt0489270,2026-09-06,2026-09-06,,"Saw III - L'enigma senza fine","Saw III",https://www.imdb.com/title/tt0489270/,Film,6.2,108,2006,"Horror, Giallo, Thriller",230574,2007-03-09,"Darren Lynn Bousman",,
1405,tt0890870,2026-09-06,2026-09-06,,"Saw IV - Il gioco continua","Saw IV",https://www.imdb.com/title/tt0890870/,Film,5.9,93,2007,"Horror, Giallo, Thriller",178646,2008-04-30,"Darren Lynn Bousman",,
1406,tt0861739,2026-09-06,2026-09-06,,"Tropa de elite - Gli squadroni della morte","Tropa de Elite",https://www.imdb.com/title/tt0861739/,Film,8.0,115,2007,"Azione, Poliziesco, Drammatico, Thriller",121187,2008-06-06,"José Padilha",,
1407,tt0190332,2026-09-06,2026-09-06,,"La tigre e il dragone","Wo hu cang long",https://www.imdb.com/title/tt0190332/,Film,7.8,120,2000,"Azione, Avventura, Drammatico, Fantastico, Sentimentale",297313,2001-02-02,"Ang Lee",,
1408,tt0482572,2026-09-06,2026-09-06,,"Pride and Glory - Il prezzo dell'onore","Pride and Glory",https://www.imdb.com/title/tt0482572/,Film,6.6,130,2008,"Poliziesco, Drammatico, Thriller",65885,2008-10-31,"Gavin O'Connor",,
1409,tt3344712,2026-09-06,2026-09-06,,"Ritratti abusivi","Ritratti abusivi",https://www.imdb.com/title/tt3344712/,Film,8.1,74,2013,"Documentario",20,2013-11-11,"Romano Montesarchio",,
1410,tt0144117,2026-09-06,2026-09-06,,"The Boondock Saints - Giustizia finale","The Boondock Saints",https://www.imdb.com/title/tt0144117/,Film,7.6,108,1999,"Azione, Poliziesco, Thriller",264095,2000-03-03,"Troy Duffy",,
1411,tt4993964,2026-09-06,2026-09-06,,"Una famiglia senza freni","À fond",https://www.imdb.com/title/tt4993964/,Film,5.8,91,2016,"Azione, Commedia",4205,2016-12-21,"Nicolas Benamou",,
1412,tt1273678,2026-09-06,2026-09-06,,"Operazione spy sitter","The Spy Next Door",https://www.imdb.com/title/tt1273678/,Film,5.5,94,2010,"Azione, Commedia, Per famiglie",50189,2010-01-15,"Brian Levant",,
1413,tt0090837,2026-09-06,2026-09-06,,"Supermarket horror","Chopping Mall",https://www.imdb.com/title/tt0090837/,Film,5.6,77,1986,"Horror, Fantascienza",20545,1987-03-20,"Jim Wynorski",,
1414,tt0101502,2026-09-06,2026-09-06,,"Il cacciatore di teste","The Borrower",https://www.imdb.com/title/tt0101502/,Film,5.3,92,1991,"Commedia, Horror, Fantascienza",2445,1991,"John McNaughton",,
1415,tt1560220,2026-09-06,2026-09-06,,"Zombieland - Doppio colpo","Zombieland: Double Tap",https://www.imdb.com/title/tt1560220/,Film,6.6,99,2019,"Azione, Commedia, Horror",229630,2019-11-14,"Ruben Fleischer",,
1416,tt1502404,2026-09-06,2026-09-06,,"Drive Angry","Drive Angry",https://www.imdb.com/title/tt1502404/,Film,5.4,104,2011,"Azione, Commedia, Poliziesco, Drammatico, Fantastico, Thriller",107434,2011-04-08,"Patrick Lussier",,
1417,tt0077631,2026-09-06,2026-09-06,,"Grease - Brillantina","Grease",https://www.imdb.com/title/tt0077631/,Film,7.2,110,1978,"Commedia, Musical, Sentimentale",329964,1978-08-30,"Randal Kleiser",,
1418,tt1176252,2026-09-06,2026-09-06,,"Hunger","Hunger",https://www.imdb.com/title/tt1176252/,Film,5.2,101,2009,"Azione, Poliziesco, Horror, Thriller",6081,2010-11-24,"Steven Hentges",,
1419,tt12142854,2026-09-06,2026-09-06,,"Mi chiamo Francesco Totti","Mi chiamo Francesco Totti",https://www.imdb.com/title/tt12142854/,Film,7.2,101,2020,"Documentario, Biografico, Sportivo",1492,2020-10-19,"Alex Infascelli",,
1420,tt0091083,2026-09-06,2026-09-06,,"From Beyond - Terrore dall'ignoto","From Beyond",https://www.imdb.com/title/tt0091083/,Film,6.6,85,1986,"Horror, Fantascienza",36377,1986-10-24,"Stuart Gordon",,
1421,tt14497980,2026-09-06,2026-09-06,,"Before Pintus","Before Pintus",https://www.imdb.com/title/tt14497980/,Serie TV,5.9,,2021,"Commedia",55,2021-04-18,,,
1422,tt14579214,2026-09-06,2026-09-06,,"Pintus @Ostia Antica","Pintus @Ostia Antica",https://www.imdb.com/title/tt14579214/,Film,6.8,136,2018,"Commedia",13,2018-09-08,"Roberto Cenci",,
